Calories,Cholesterol_mg,Dietaryfiber_g,Fat_g,Protein_g,Sodium_mg,Totalcarbs_g,Cuisine,Reviews
460.0,110.0,1.0,25.0,42.0,900.0,18.0,Chinese,1.0
540.0,110.0,5.0,28.0,44.0,990.0,31.0,Chinese,3.0
540.0,110.0,5.0,28.0,44.0,990.0,31.0,Chinese,2.0
540.0,110.0,5.0,28.0,44.0,990.0,31.0,Chinese,5.0
540.0,110.0,5.0,28.0,44.0,990.0,31.0,Chinese,0.0
540.0,110.0,5.0,28.0,44.0,990.0,31.0,Chinese,1.0
390.0,110.0,1.0,19.0,41.0,900.0,14.0,Chinese,3.0
390.0,110.0,1.0,19.0,41.0,900.0,14.0,Chinese,2.0
390.0,110.0,1.0,19.0,41.0,900.0,14.0,Chinese,5.0
390.0,110.0,1.0,19.0,41.0,900.0,14.0,Chinese,0.0
390.0,110.0,1.0,19.0,41.0,900.0,14.0,Chinese,1.0
690.0,95.0,2.0,54.0,31.0,810.0,24.0,Chinese,3.0
690.0,95.0,2.0,54.0,31.0,810.0,24.0,Chinese,2.0
690.0,95.0,2.0,54.0,31.0,810.0,24.0,Chinese,5.0
690.0,95.0,2.0,54.0,31.0,810.0,24.0,Chinese,0.0
690.0,95.0,2.0,54.0,31.0,810.0,24.0,Chinese,1.0
250.0,60.0,2.0,13.0,24.0,680.0,12.0,Chinese,3.0
250.0,60.0,2.0,13.0,24.0,680.0,12.0,Chinese,2.0
250.0,60.0,2.0,13.0,24.0,680.0,12.0,Chinese,5.0
250.0,60.0,2.0,13.0,24.0,680.0,12.0,Chinese,0.0
250.0,60.0,2.0,13.0,24.0,680.0,12.0,Chinese,1.0
300.0,,3.0,12.0,6.0,590.0,44.0,Chinese,3.0
300.0,,3.0,12.0,6.0,590.0,44.0,Chinese,2.0
300.0,,3.0,12.0,6.0,590.0,44.0,Chinese,5.0
300.0,,3.0,12.0,6.0,590.0,44.0,Chinese,0.0
300.0,,3.0,12.0,6.0,590.0,44.0,Chinese,1.0
250.0,20.0,4.0,14.0,13.0,870.0,20.0,Chinese,3.0
250.0,20.0,4.0,14.0,13.0,870.0,20.0,Chinese,2.0
250.0,20.0,4.0,14.0,13.0,870.0,20.0,Chinese,5.0
250.0,20.0,4.0,14.0,13.0,870.0,20.0,Chinese,0.0
250.0,20.0,4.0,14.0,13.0,870.0,20.0,Chinese,1.0
510.0,120.0,3.0,36.0,29.0,850.0,15.0,Chinese,3.0
510.0,120.0,3.0,36.0,29.0,850.0,15.0,Chinese,2.0
510.0,120.0,3.0,36.0,29.0,850.0,15.0,Chinese,5.0
510.0,120.0,3.0,36.0,29.0,850.0,15.0,Chinese,0.0
510.0,120.0,3.0,36.0,29.0,850.0,15.0,Chinese,1.0
420.0,85.0,1.0,27.0,31.0,1150.0,11.0,Chinese,3.0
420.0,85.0,1.0,27.0,31.0,1150.0,11.0,Chinese,2.0
420.0,85.0,1.0,27.0,31.0,1150.0,11.0,Chinese,5.0
420.0,85.0,1.0,27.0,31.0,1150.0,11.0,Chinese,0.0
420.0,85.0,1.0,27.0,31.0,1150.0,11.0,Chinese,1.0
450.0,75.0,3.0,26.0,31.0,1460.0,23.0,Chinese,3.0
450.0,75.0,3.0,26.0,31.0,1460.0,23.0,Chinese,2.0
450.0,75.0,3.0,26.0,31.0,1460.0,23.0,Chinese,5.0
450.0,75.0,3.0,26.0,31.0,1460.0,23.0,Chinese,0.0
450.0,75.0,3.0,26.0,31.0,1460.0,23.0,Chinese,1.0
380.0,55.0,5.0,23.0,27.0,600.0,20.0,Chinese,3.0
380.0,55.0,5.0,23.0,27.0,600.0,20.0,Chinese,2.0
380.0,55.0,5.0,23.0,27.0,600.0,20.0,Chinese,5.0
380.0,55.0,5.0,23.0,27.0,600.0,20.0,Chinese,0.0
380.0,55.0,5.0,23.0,27.0,600.0,20.0,Chinese,1.0
310.0,55.0,9.0,10.0,25.0,380.0,33.0,Chinese,3.0
310.0,55.0,9.0,10.0,25.0,380.0,33.0,Chinese,2.0
310.0,55.0,9.0,10.0,25.0,380.0,33.0,Chinese,5.0
310.0,55.0,9.0,10.0,25.0,380.0,33.0,Chinese,0.0
310.0,55.0,9.0,10.0,25.0,380.0,33.0,Chinese,1.0
430.0,40.0,3.0,32.0,19.0,1330.0,20.0,Chinese,3.0
430.0,40.0,3.0,32.0,19.0,1330.0,20.0,Chinese,2.0
430.0,40.0,3.0,32.0,19.0,1330.0,20.0,Chinese,5.0
430.0,40.0,3.0,32.0,19.0,1330.0,20.0,Chinese,0.0
430.0,40.0,3.0,32.0,19.0,1330.0,20.0,Chinese,1.0
1120.0,210.0,9.0,51.0,56.0,2420.0,111.0,Chinese,3.0
1120.0,210.0,9.0,51.0,56.0,2420.0,111.0,Chinese,2.0
1120.0,210.0,9.0,51.0,56.0,2420.0,111.0,Chinese,5.0
1120.0,210.0,9.0,51.0,56.0,2420.0,111.0,Chinese,0.0
1120.0,210.0,9.0,51.0,56.0,2420.0,111.0,Chinese,1.0
600.0,110.0,3.0,31.0,46.0,600.0,36.0,Chinese,3.0
600.0,110.0,3.0,31.0,46.0,600.0,36.0,Chinese,2.0
600.0,110.0,3.0,31.0,46.0,600.0,36.0,Chinese,5.0
600.0,110.0,3.0,31.0,46.0,600.0,36.0,Chinese,0.0
600.0,110.0,3.0,31.0,46.0,600.0,36.0,Chinese,1.0
1000.0,60.0,7.0,73.0,43.0,1920.0,55.0,Chinese,3.0
1000.0,60.0,7.0,73.0,43.0,1920.0,55.0,Chinese,2.0
1000.0,60.0,7.0,73.0,43.0,1920.0,55.0,Chinese,5.0
1000.0,60.0,7.0,73.0,43.0,1920.0,55.0,Chinese,0.0
1000.0,60.0,7.0,73.0,43.0,1920.0,55.0,Chinese,1.0
640.0,95.0,4.0,45.0,30.0,730.0,27.0,Chinese,3.0
640.0,95.0,4.0,45.0,30.0,730.0,27.0,Chinese,2.0
640.0,95.0,4.0,45.0,30.0,730.0,27.0,Chinese,5.0
640.0,95.0,4.0,45.0,30.0,730.0,27.0,Chinese,0.0
640.0,95.0,4.0,45.0,30.0,730.0,27.0,Chinese,1.0
630.0,50.0,5.0,11.0,29.0,290.0,105.0,Chinese,3.0
630.0,50.0,5.0,11.0,29.0,290.0,105.0,Chinese,2.0
630.0,50.0,5.0,11.0,29.0,290.0,105.0,Chinese,5.0
630.0,50.0,5.0,11.0,29.0,290.0,105.0,Chinese,0.0
630.0,50.0,5.0,11.0,29.0,290.0,105.0,Chinese,1.0
300.0,,4.0,8.0,12.0,260.0,47.0,Chinese,3.0
190.0,0.0,7.0,11.0,5.0,900.0,20.0,Chinese,16.0
190.0,0.0,7.0,11.0,5.0,900.0,20.0,Chinese,1.0
140.0,,6.0,7.0,5.0,380.0,17.0,Chinese,16.0
140.0,,6.0,7.0,5.0,380.0,17.0,Chinese,1.0
90.0,40.0,0.0,1.0,15.0,260.0,4.0,Chinese,0.0
290.0,90.0,2.0,11.0,23.0,740.0,28.0,Chinese,0.0
380.0,645.0,2.0,21.0,39.0,1300.0,9.0,Chinese,0.0
310.0,260.0,6.0,8.0,40.0,980.0,20.0,Chinese,12.0
1150.0,380.0,2.0,40.0,127.0,3710.0,63.0,Chinese,0.0
310.0,75.0,2.0,17.0,28.0,680.0,11.0,Chinese,7.0
310.0,75.0,2.0,17.0,28.0,680.0,11.0,Chinese,0.0
460.0,80.0,5.0,22.0,35.0,1510.0,30.0,Chinese,7.0
460.0,80.0,5.0,22.0,35.0,1510.0,30.0,Chinese,0.0
350.0,75.0,3.0,20.0,30.0,720.0,12.0,Chinese,7.0
350.0,75.0,3.0,20.0,30.0,720.0,12.0,Chinese,0.0
280.0,180.0,1.0,7.0,29.0,1090.0,26.0,Chinese,18.0
260.0,,,1.0,64.0,570.0,0.0,Chinese,0.0
270.0,50.0,6.0,8.0,31.0,820.0,21.0,Chinese,8.0
25.0,,3.0,1.0,1.0,5.0,6.0,Chinese,0.0
270.0,50.0,4.0,9.0,23.0,730.0,27.0,Chinese,33.0
280.0,55.0,4.0,16.0,22.0,720.0,12.0,Chinese,0.0
70.0,30.0,0.0,4.5,1.0,30.0,7.0,Chinese,1.0
300.0,105.0,2.0,8.0,8.0,790.0,47.0,Chinese,13.0
470.0,250.0,3.0,22.0,25.0,1160.0,43.0,Chinese,25.0
80.0,,1.0,3.5,9.0,135.0,7.0,Chinese,0.0
410.0,60.0,5.0,17.0,42.0,1440.0,24.0,Chinese,6.0
1040.0,270.0,0.0,78.0,51.0,910.0,20.0,Chinese,0.0
380.0,100.0,2.0,14.0,23.0,1000.0,41.0,Chinese,49.0
300.0,55.0,2.0,19.0,25.0,710.0,7.0,Chinese,2.0
80.0,5.0,4.0,3.0,4.0,700.0,10.0,Chinese,1.0
100.0,160.0,0.0,5.0,7.0,2010.0,6.0,Chinese,0.0
870.0,215.0,1.0,63.0,42.0,1170.0,36.0,Chinese,1.0
870.0,215.0,1.0,63.0,42.0,1170.0,36.0,Chinese,14.0
870.0,215.0,1.0,63.0,42.0,1170.0,36.0,Chinese,40.0
870.0,215.0,1.0,63.0,42.0,1170.0,36.0,Chinese,0.0
870.0,215.0,1.0,63.0,42.0,1170.0,36.0,Chinese,2.0
980.0,215.0,1.0,63.0,42.0,1180.0,61.0,Chinese,1.0
980.0,215.0,1.0,63.0,42.0,1180.0,61.0,Chinese,14.0
980.0,215.0,1.0,63.0,42.0,1180.0,61.0,Chinese,40.0
980.0,215.0,1.0,63.0,42.0,1180.0,61.0,Chinese,0.0
980.0,215.0,1.0,63.0,42.0,1180.0,61.0,Chinese,2.0
430.0,105.0,2.0,9.0,7.0,980.0,80.0,Chinese,1.0
430.0,105.0,2.0,9.0,7.0,980.0,80.0,Chinese,14.0
430.0,105.0,2.0,9.0,7.0,980.0,80.0,Chinese,40.0
430.0,105.0,2.0,9.0,7.0,980.0,80.0,Chinese,0.0
430.0,105.0,2.0,9.0,7.0,980.0,80.0,Chinese,2.0
1010.0,195.0,3.0,82.0,32.0,980.0,34.0,Chinese,1.0
1010.0,195.0,3.0,82.0,32.0,980.0,34.0,Chinese,14.0
1010.0,195.0,3.0,82.0,32.0,980.0,34.0,Chinese,40.0
1010.0,195.0,3.0,82.0,32.0,980.0,34.0,Chinese,0.0
1010.0,195.0,3.0,82.0,32.0,980.0,34.0,Chinese,2.0
760.0,145.0,1.0,14.0,55.0,2140.0,102.0,Chinese,1.0
760.0,145.0,1.0,14.0,55.0,2140.0,102.0,Chinese,14.0
760.0,145.0,1.0,14.0,55.0,2140.0,102.0,Chinese,40.0
760.0,145.0,1.0,14.0,55.0,2140.0,102.0,Chinese,0.0
760.0,145.0,1.0,14.0,55.0,2140.0,102.0,Chinese,2.0
1420.0,100.0,5.0,131.0,22.0,380.0,40.0,Chinese,1.0
1420.0,100.0,5.0,131.0,22.0,380.0,40.0,Chinese,14.0
1420.0,100.0,5.0,131.0,22.0,380.0,40.0,Chinese,40.0
1420.0,100.0,5.0,131.0,22.0,380.0,40.0,Chinese,0.0
1420.0,100.0,5.0,131.0,22.0,380.0,40.0,Chinese,2.0
520.0,90.0,3.0,18.0,26.0,2100.0,65.0,Chinese,1.0
520.0,90.0,3.0,18.0,26.0,2100.0,65.0,Chinese,14.0
520.0,90.0,3.0,18.0,26.0,2100.0,65.0,Chinese,40.0
520.0,90.0,3.0,18.0,26.0,2100.0,65.0,Chinese,0.0
520.0,90.0,3.0,18.0,26.0,2100.0,65.0,Chinese,2.0
1390.0,95.0,5.0,129.0,21.0,300.0,39.0,Chinese,1.0
1390.0,95.0,5.0,129.0,21.0,300.0,39.0,Chinese,14.0
1390.0,95.0,5.0,129.0,21.0,300.0,39.0,Chinese,40.0
1390.0,95.0,5.0,129.0,21.0,300.0,39.0,Chinese,0.0
1390.0,95.0,5.0,129.0,21.0,300.0,39.0,Chinese,2.0
1020.0,215.0,1.0,66.0,43.0,1770.0,65.0,Chinese,1.0
1020.0,215.0,1.0,66.0,43.0,1770.0,65.0,Chinese,14.0
1020.0,215.0,1.0,66.0,43.0,1770.0,65.0,Chinese,40.0
1020.0,215.0,1.0,66.0,43.0,1770.0,65.0,Chinese,0.0
1020.0,215.0,1.0,66.0,43.0,1770.0,65.0,Chinese,2.0
330.0,75.0,7.0,8.0,31.0,1090.0,36.0,Chinese,1.0
330.0,75.0,7.0,8.0,31.0,1090.0,36.0,Chinese,14.0
330.0,75.0,7.0,8.0,31.0,1090.0,36.0,Chinese,40.0
330.0,75.0,7.0,8.0,31.0,1090.0,36.0,Chinese,0.0
330.0,75.0,7.0,8.0,31.0,1090.0,36.0,Chinese,2.0
70.0,,2.0,0.0,2.0,15.0,15.0,Chinese,1.0
70.0,,2.0,0.0,2.0,15.0,15.0,Chinese,14.0
70.0,,2.0,0.0,2.0,15.0,15.0,Chinese,40.0
70.0,,2.0,0.0,2.0,15.0,15.0,Chinese,0.0
70.0,,2.0,0.0,2.0,15.0,15.0,Chinese,2.0
730.0,175.0,1.0,36.0,41.0,200.0,56.0,Chinese,0.0
120.0,0.0,4.0,6.0,5.0,540.0,13.0,Chinese,1.0
910.0,180.0,1.0,61.0,31.0,820.0,63.0,Chinese,20.0
910.0,180.0,1.0,61.0,31.0,820.0,63.0,Chinese,0.0
470.0,95.0,2.0,22.0,24.0,2130.0,46.0,Chinese,20.0
470.0,95.0,2.0,22.0,24.0,2130.0,46.0,Chinese,0.0
710.0,75.0,8.0,44.0,31.0,610.0,57.0,Chinese,20.0
710.0,75.0,8.0,44.0,31.0,610.0,57.0,Chinese,0.0
150.0,,0.0,0.0,1.0,900.0,22.0,Chinese,7.0
380.0,60.0,1.0,14.0,23.0,980.0,45.0,Chinese,5.0
620.0,160.0,17.0,36.0,23.0,610.0,60.0,Chinese,1.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Asian,32.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,2.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,19.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,3.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,0.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,1.0
140.0,155.0,1.0,6.0,16.0,1240.0,5.0,Chinese,27.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Asian,32.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,2.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,19.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,3.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,0.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,1.0
250.0,110.0,1.0,10.0,21.0,3970.0,18.0,Chinese,27.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Asian,32.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,2.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,19.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,3.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,0.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,1.0
540.0,215.0,7.0,18.0,37.0,1120.0,58.0,Chinese,27.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Asian,32.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,2.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,19.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,3.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,0.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,1.0
340.0,270.0,2.0,20.0,21.0,300.0,20.0,Chinese,27.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Asian,32.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,2.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,19.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,3.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,0.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,1.0
360.0,105.0,4.0,10.0,10.0,480.0,56.0,Chinese,27.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Asian,32.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,2.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,19.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,3.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,0.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,1.0
2060.0,535.0,10.0,81.0,96.0,1760.0,225.0,Chinese,27.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Asian,32.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,2.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,19.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,3.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,0.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,1.0
360.0,175.0,2.0,28.0,20.0,900.0,7.0,Chinese,27.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Asian,32.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,2.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,19.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,3.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,0.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,1.0
930.0,170.0,4.0,21.0,27.0,1430.0,156.0,Chinese,27.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Asian,32.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,2.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,19.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,3.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,0.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,1.0
170.0,100.0,2.0,12.0,9.0,360.0,6.0,Chinese,27.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Asian,32.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,2.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,19.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,3.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,0.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,1.0
360.0,45.0,1.0,10.0,21.0,1240.0,44.0,Chinese,27.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Asian,32.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,2.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,19.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,3.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,0.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,1.0
360.0,145.0,3.0,12.0,21.0,750.0,44.0,Chinese,27.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Asian,32.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,2.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,19.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,3.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,0.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,1.0
270.0,135.0,4.0,13.0,22.0,1490.0,16.0,Chinese,27.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Asian,32.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,2.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,19.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,3.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,0.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,1.0
460.0,390.0,2.0,33.0,35.0,1620.0,8.0,Chinese,27.0
30.0,0.0,0.0,0.0,1.0,95.0,5.0,Chinese,3.0
1100.0,,6.0,118.0,3.0,1780.0,15.0,Chinese,0.0
230.0,0.0,4.0,12.0,8.0,230.0,24.0,Chinese,2.0
550.0,20.0,4.0,17.0,17.0,1440.0,79.0,Chinese,3.0
560.0,255.0,2.0,24.0,54.0,1590.0,34.0,Chinese,1.0
90.0,,3.0,1.0,4.0,1640.0,20.0,Asian,5.0
90.0,,3.0,1.0,4.0,1640.0,20.0,Chinese,0.0
90.0,,3.0,1.0,4.0,1640.0,20.0,Chinese,1.0
45.0,,1.0,3.5,1.0,590.0,4.0,Asian,5.0
45.0,,1.0,3.5,1.0,590.0,4.0,Chinese,0.0
45.0,,1.0,3.5,1.0,590.0,4.0,Chinese,1.0
40.0,,1.0,0.0,1.0,1180.0,10.0,Asian,5.0
40.0,,1.0,0.0,1.0,1180.0,10.0,Chinese,0.0
40.0,,1.0,0.0,1.0,1180.0,10.0,Chinese,1.0
5.0,10.0,0.0,0.0,0.0,0.0,1.0,Chinese,0.0
460.0,,0.0,0.0,3.0,5.0,112.0,Chinese,0.0
240.0,170.0,0.0,7.0,23.0,1960.0,19.0,Chinese,0.0
570.0,,8.0,57.0,3.0,310.0,19.0,Chinese,0.0
410.0,70.0,3.0,31.0,20.0,720.0,10.0,Chinese,2.0
410.0,70.0,3.0,31.0,20.0,720.0,10.0,Chinese,0.0
610.0,60.0,5.0,34.0,40.0,1730.0,35.0,Chinese,2.0
610.0,60.0,5.0,34.0,40.0,1730.0,35.0,Chinese,0.0
360.0,65.0,3.0,27.0,18.0,650.0,10.0,Chinese,2.0
360.0,65.0,3.0,27.0,18.0,650.0,10.0,Chinese,0.0
440.0,70.0,5.0,30.0,26.0,720.0,19.0,Chinese,2.0
440.0,70.0,5.0,30.0,26.0,720.0,19.0,Chinese,0.0
430.0,,6.0,7.0,10.0,260.0,82.0,Chinese,11.0
430.0,,6.0,7.0,10.0,260.0,82.0,Chinese,0.0
130.0,70.0,3.0,9.0,4.0,530.0,9.0,Chinese,11.0
130.0,70.0,3.0,9.0,4.0,530.0,9.0,Chinese,0.0
240.0,105.0,4.0,6.0,9.0,730.0,38.0,Chinese,11.0
240.0,105.0,4.0,6.0,9.0,730.0,38.0,Chinese,0.0
420.0,,1.0,43.0,1.0,0.0,11.0,Chinese,0.0
950.0,45.0,6.0,23.0,35.0,3240.0,144.0,Chinese,0.0
180.0,,3.0,12.0,6.0,490.0,16.0,Chinese,18.0
310.0,110.0,2.0,18.0,28.0,1000.0,8.0,Chinese,6.0
100.0,105.0,0.0,5.0,9.0,410.0,8.0,Chinese,0.0
240.0,190.0,1.0,10.0,20.0,860.0,19.0,Chinese,0.0
130.0,,1.0,3.5,3.0,0.0,22.0,Chinese,0.0
90.0,,1.0,1.5,1.0,0.0,18.0,Chinese,0.0
500.0,95.0,1.0,27.0,23.0,800.0,34.0,Chinese,2.0
1050.0,270.0,0.0,78.0,52.0,1320.0,25.0,Chinese,0.0
240.0,215.0,,6.0,9.0,115.0,38.0,Chinese,0.0
190.0,75.0,1.0,13.0,5.0,100.0,14.0,Chinese,0.0
240.0,155.0,0.0,15.0,4.0,115.0,23.0,Chinese,0.0
210.0,,3.0,11.0,5.0,1500.0,26.0,Chinese,34.0
210.0,,3.0,11.0,5.0,1500.0,26.0,Chinese,1.0
250.0,30.0,4.0,10.0,24.0,830.0,17.0,Chinese,34.0
250.0,30.0,4.0,10.0,24.0,830.0,17.0,Chinese,1.0
120.0,40.0,1.0,6.0,14.0,920.0,4.0,Chinese,3.0
250.0,105.0,1.0,12.0,5.0,100.0,32.0,Chinese,0.0
520.0,180.0,0.0,20.0,28.0,760.0,57.0,Chinese,3.0
520.0,180.0,0.0,20.0,28.0,760.0,57.0,Chinese,2.0
520.0,180.0,0.0,20.0,28.0,760.0,57.0,Chinese,1.0
760.0,285.0,3.0,32.0,35.0,1730.0,81.0,Chinese,3.0
760.0,285.0,3.0,32.0,35.0,1730.0,81.0,Chinese,2.0
760.0,285.0,3.0,32.0,35.0,1730.0,81.0,Chinese,1.0
740.0,180.0,2.0,34.0,30.0,890.0,78.0,Chinese,3.0
740.0,180.0,2.0,34.0,30.0,890.0,78.0,Chinese,2.0
740.0,180.0,2.0,34.0,30.0,890.0,78.0,Chinese,1.0
90.0,,0.0,0.5,2.0,220.0,4.0,American,67.0
90.0,,0.0,0.5,2.0,220.0,4.0,Chinese,0.0
190.0,20.0,0.0,4.0,8.0,240.0,6.0,American,67.0
190.0,20.0,0.0,4.0,8.0,240.0,6.0,Chinese,0.0
360.0,55.0,3.0,8.0,24.0,800.0,48.0,Chinese,1.0
400.0,0.0,5.0,35.0,16.0,100.0,13.0,Chinese,0.0
35.0,,0.0,3.5,0.0,200.0,1.0,Chinese,0.0
320.0,50.0,5.0,7.0,13.0,320.0,53.0,Chinese,110.0
320.0,50.0,5.0,7.0,13.0,320.0,53.0,Chinese,1.0
370.0,,4.0,8.0,12.0,1210.0,62.0,Chinese,110.0
370.0,,4.0,8.0,12.0,1210.0,62.0,Chinese,1.0
140.0,,1.0,14.0,2.0,640.0,4.0,Chinese,2.0
280.0,,3.0,6.0,7.0,85.0,49.0,Chinese,2.0
830.0,70.0,5.0,26.0,33.0,1370.0,116.0,Chinese,5.0
1210.0,110.0,0.0,119.0,21.0,330.0,15.0,Chinese,1.0
60.0,55.0,1.0,1.5,3.0,520.0,9.0,Chinese,0.0
390.0,30.0,1.0,16.0,19.0,790.0,45.0,Chinese,0.0
760.0,,2.0,25.0,8.0,5.0,127.0,Chinese,0.0
280.0,75.0,3.0,12.0,25.0,870.0,17.0,Chinese,0.0
410.0,0.0,6.0,12.0,11.0,1320.0,62.0,Chinese,1.0
410.0,0.0,6.0,12.0,11.0,1320.0,62.0,Chinese,0.0
370.0,100.0,3.0,20.0,35.0,870.0,10.0,Chinese,1.0
370.0,100.0,3.0,20.0,35.0,870.0,10.0,Chinese,0.0
430.0,95.0,8.0,26.0,24.0,1050.0,28.0,Chinese,0.0
390.0,160.0,0.0,25.0,37.0,370.0,3.0,Chinese,0.0
420.0,145.0,0.0,27.0,37.0,2810.0,4.0,Chinese,0.0
290.0,,3.0,20.0,4.0,1100.0,24.0,Chinese,1.0
230.0,80.0,0.0,16.0,19.0,480.0,1.0,Chinese,0.0
110.0,,4.0,7.0,4.0,260.0,9.0,Chinese,21.0
820.0,,5.0,58.0,13.0,310.0,63.0,Chinese,0.0
370.0,,9.0,0.0,10.0,2030.0,86.0,Chinese,0.0
170.0,105.0,2.0,5.0,10.0,600.0,26.0,Chinese,0.0
330.0,200.0,3.0,9.0,50.0,920.0,12.0,Chinese,0.0
180.0,35.0,1.0,6.0,14.0,270.0,16.0,Chinese,15.0
340.0,,2.0,7.0,7.0,0.0,60.0,Chinese,0.0
440.0,85.0,2.0,28.0,25.0,480.0,19.0,Chinese,0.0
370.0,160.0,1.0,16.0,7.0,150.0,50.0,Chinese,0.0
250.0,95.0,0.0,18.0,18.0,280.0,2.0,Chinese,5.0
110.0,,,6.0,23.0,3110.0,1.0,Chinese,2.0
170.0,20.0,1.0,11.0,10.0,460.0,8.0,Chinese,6.0
600.0,115.0,1.0,33.0,35.0,1250.0,39.0,Chinese,6.0
